run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
25/02/2026 19:22,2025,STANSTED,EGYPT,SHARM EL SHEIKH (OPHIRA),TITAN AIRWAYS LTD,C,2,0,0,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,EGYPT,SHARM EL SHEIKH (OPHIRA),TUI AIRWAYS LTD,S,80,0,1,0.000000,8.641975,28.395062,13.580247,32.098765,13.580247,1.234568,1.234568,0.000000,0.000000,1.234568,34.987500,80,42.500000,28.425000
25/02/2026 19:22,2025,STANSTED,MOROCCO,AGADIR (AL MASSIRA),EASYJET UK LTD,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,MOROCCO,AGADIR (AL MASSIRA),JET2.COM LTD,S,208,0,0,5.769231,26.442308,47.115385,7.692308,7.692308,2.884615,1.923077,0.480769,0.000000,0.000000,0.000000,13.149038,52,67.307692,11.250000
25/02/2026 19:22,2025,STANSTED,MOROCCO,AGADIR (AL MASSIRA),RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,21.500000
25/02/2026 19:22,2025,STANSTED,MOROCCO,AGADIR (AL MASSIRA),RYANAIR UK LTD,S,423,0,0,3.309693,31.678487,44.444444,8.983452,8.747045,1.182033,0.472813,1.182033,0.000000,0.000000,0.000000,11.985816,420,60.520095,20.276190
25/02/2026 19:22,2025,STANSTED,MOROCCO,CASABLANCA MOHAMED V,ROYAL AIR MAROC,S,112,0,2,0.000000,40.350877,28.070175,10.526316,9.649123,7.894737,1.754386,0.000000,0.000000,0.000000,1.754386,17.312500,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,MOROCCO,ESSAOUIRA,RYANAIR UK LTD,S,205,0,0,1.463415,27.317073,43.902439,11.707317,8.780488,4.390244,1.951220,0.487805,0.000000,0.000000,0.000000,16.400000,208,65.865385,20.259615
25/02/2026 19:22,2025,STANSTED,MOROCCO,FEZ,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,100.000000,1.250000
25/02/2026 19:22,2025,STANSTED,MOROCCO,FEZ,RYANAIR UK LTD,S,262,2,0,3.409091,25.757576,37.121212,16.666667,9.090909,4.924242,1.515152,0.378788,0.378788,0.757576,0.000000,20.057252,209,62.559242,23.363636
25/02/2026 19:22,2025,STANSTED,MOROCCO,FEZ,TITAN AIRWAYS LTD,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,MOROCCO,MARRAKESH,AIRTANKER SERVICES LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,1.500000
25/02/2026 19:22,2025,STANSTED,MOROCCO,MARRAKESH,EASYJET UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,11.000000
25/02/2026 19:22,2025,STANSTED,MOROCCO,MARRAKESH,JET2.COM LTD,S,208,0,0,10.576923,30.769231,46.153846,8.173077,2.884615,0.480769,0.480769,0.000000,0.480769,0.000000,0.000000,8.687500,52,90.384615,7.807692
25/02/2026 19:22,2025,STANSTED,MOROCCO,MARRAKESH,RYANAIR UK LTD,S,1375,1,2,2.177068,25.036284,41.146589,13.497823,10.957910,5.152395,1.523948,0.290276,0.000000,0.072569,0.145138,17.312727,1377,65.047136,18.832970
25/02/2026 19:22,2025,STANSTED,MOROCCO,OUARZAZATE,RYANAIR UK LTD,S,144,0,0,0.694444,22.222222,39.583333,16.666667,11.805556,3.472222,2.777778,2.083333,0.694444,0.000000,0.000000,26.902778,192,82.812500,7.656250
25/02/2026 19:22,2025,STANSTED,MOROCCO,RABAT,RYANAIR UK LTD,S,404,0,2,6.650246,17.733990,33.004926,17.980296,12.561576,8.374384,2.216749,0.738916,0.246305,0.000000,0.492611,24.410891,313,36.507937,38.380192
25/02/2026 19:22,2025,STANSTED,MOROCCO,TANGIERS (IBN BATUTA),RYANAIR UK LTD,S,306,0,0,0.980392,12.091503,38.235294,20.588235,15.686275,9.477124,2.287582,0.653595,0.000000,0.000000,0.000000,27.754902,301,38.613861,30.720930
25/02/2026 19:22,2025,STANSTED,TUNISIA,ENFIDHA - HAMMAMET INTL,TUI AIRWAYS LTD,C,98,0,0,0.000000,12.244898,26.530612,19.387755,21.428571,17.346939,1.020408,2.040816,0.000000,0.000000,0.000000,36.306122,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,BRAZIL,BRASILIA,INTERSKY LUFTFAHRT GMBH,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,25.000000
25/02/2026 19:22,2025,STANSTED,BRAZIL,SAO PAULO (GUARULHOS),INTERSKY LUFTFAHRT GMBH,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,0.000000,97.333333
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,17.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,ABERDEEN,TITAN AIRWAYS LTD,C,4,0,0,0.000000,50.000000,25.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.250000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BELFAST INTERNATIONAL,EASYJET UK LTD,S,2160,0,10,7.004608,52.534562,23.271889,7.050691,5.806452,2.949309,0.414747,0.414747,0.092166,0.000000,0.460829,9.509722,2399,76.810991,12.153814
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BELFAST INTERNATIONAL,JET2.COM LTD,C,2,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,24.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BELFAST INTERNATIONAL,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,10.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BELFAST INTERNATIONAL,RYANAIR UK LTD,S,1616,0,8,5.972906,43.411330,28.509852,8.928571,6.711823,5.233990,0.431034,0.246305,0.061576,0.000000,0.492611,12.379950,1508,77.998675,14.418435
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BIRMINGHAM,INTERSKY LUFTFAHRT GMBH,C,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BIRMINGHAM,RYANAIR,S,6,0,0,0.000000,0.000000,16.666667,16.666667,66.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.333333,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BOURNEMOUTH,JET2.COM LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,20.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BOURNEMOUTH,JET2.COM LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,BRISTOL,RYANAIR,S,1,0,1,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,35.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,RYANAIR,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2,40.000000,2.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,EDINBURGH,BA CITYFLYER LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,100.000000,6.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,EDINBURGH,BRITISH AIRWAYS PLC,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,4,50.000000,29.750000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,EDINBURGH,EASYJET UK LTD,S,2179,1,16,10.974499,42.668488,24.043716,8.970856,7.285974,3.688525,1.047359,0.546448,0.000000,0.045537,0.728597,12.373107,2206,67.086898,18.733908
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,EDINBURGH,JET2.COM LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,EDINBURGH,JET2.COM LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,200.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,EDINBURGH,RYANAIR,S,5,0,0,0.000000,0.000000,0.000000,0.000000,20.000000,20.000000,60.000000,0.000000,0.000000,0.000000,0.000000,120.600000,3,33.333333,13.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,EDINBURGH,RYANAIR UK LTD,S,2170,0,5,5.747126,31.770115,31.172414,13.149425,11.172414,4.229885,1.977011,0.367816,0.183908,0.000000,0.229885,17.730415,2058,57.052836,26.330418
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GLASGOW,BA CITYFLYER LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,2,50.000000,32.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GLASGOW,BRITISH AIRWAYS PLC,S,2,0,0,0.000000,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,1,100.000000,5.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,1502,0,13,12.805281,52.805281,18.877888,6.336634,5.214521,2.310231,0.528053,0.264026,0.000000,0.000000,0.858086,7.954061,1633,76.388041,13.323331
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GLASGOW,JET2.COM LTD,C,2,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GLASGOW,JET2.COM LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GLASGOW,RYANAIR,S,2,0,0,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,PRESTWICK,RYANAIR,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1,100.000000,7.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,PRESTWICK,RYANAIR UK LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.000000,177,40.512821,47.949153
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,HUMBERSIDE,JET2.COM LTD,C,2,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,INVERNESS,JET2.COM LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,0.000000,70.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,LEEDS BRADFORD,RYANAIR,S,5,0,0,0.000000,20.000000,40.000000,0.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASTERN AIRWAYS,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),JET2.COM LTD,C,3,0,0,0.000000,33.333333,33.333333,0.000000,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.666667,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),JET2.COM LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GATWICK,BA EUROFLYER LTD DBA BRITISH AIRWAYS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,18.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GATWICK,BRITISH AIRWAYS PLC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,28.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,1,0,3,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,75.000000,61.000000,3,0.000000,65.666667
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GATWICK,RYANAIR,S,2,0,0,0.000000,0.000000,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,GATWICK,THY TURKISH AIRLINES,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,1150.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,3,0,1,0.000000,50.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,3.666667,2,50.000000,13.500000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,HEATHROW,SAS,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,LONDON CITY,BRITISH AIRWAYS PLC,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,54.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,LUTON,RYANAIR,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,LUTON,WIZZ AIR UK LTD,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,MANCHESTER,ASCEND AIRWAYS LTD,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,MANCHESTER,BRITISH AIRWAYS PLC,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,MANCHESTER,EASYJET UK LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,166.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,MANCHESTER,RYANAIR,S,4,0,0,0.000000,0.000000,25.000000,0.000000,50.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,69.250000,3,50.000000,14.333333
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,MANCHESTER,RYANAIR UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,0.000000,65.500000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,NEWCASTLE,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,16.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,NEWQUAY,RYANAIR,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50,74.000000,10.300000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,NEWQUAY,RYANAIR UK LTD,S,288,0,0,1.388889,34.722222,32.986111,15.277778,11.805556,2.777778,0.347222,0.694444,0.000000,0.000000,0.000000,15.434028,220,78.636364,11.981818
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,NORWICH,AIR ONE,S,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,NORWICH,RYANAIR,S,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,C,2,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,TITAN AIRWAYS LTD,C,2,0,0,0.000000,0.000000,50.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,USA,CHICAGO (O'HARE),VIRGIN ATLANTIC AIRWAYS LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,31.000000
25/02/2026 19:22,2025,STANSTED,USA,DENVER INTERNATIONAL,ISLES OF SCILLY SKYBUS,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,USA,FORT LAUDERDALE,AERONEXUS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,18.000000
25/02/2026 19:22,2025,STANSTED,USA,LOS ANGELES INTERNATIONAL,DELTA AIRLINES,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,USA,MIAMI INTERNATIONAL,TITAN AIRWAYS LTD,C,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,USA,MINNEAPOLIS-ST PAUL,DELTA AIRLINES,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,USA,NEW YORK (NEWARK),UNITED AIRLINES,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,USA,NEW YORK (NEWARK),VIRGIN ATLANTIC AIRWAYS LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,17.000000
25/02/2026 19:22,2025,STANSTED,USA,PHILADELPHIA INTERNATIONAL,VIRGIN ATLANTIC AIRWAYS LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,36.000000
25/02/2026 19:22,2025,STANSTED,NIGERIA,LAGOS,INTERSKY LUFTFAHRT GMBH,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,AUSTRIA,INNSBRUCK,JET2.COM LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30,90.000000,19.066667
25/02/2026 19:22,2025,STANSTED,AUSTRIA,INNSBRUCK,TUI AIRWAYS LTD,C,34,0,0,2.941176,11.764706,44.117647,17.647059,11.764706,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,20.029412,32,43.750000,41.250000
25/02/2026 19:22,2025,STANSTED,AUSTRIA,KLAGENFURT,JET2.COM LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,33.333333,24.333333
25/02/2026 19:22,2025,STANSTED,AUSTRIA,KLAGENFURT,RYANAIR,S,210,0,0,3.333333,28.095238,35.238095,11.904762,14.285714,5.238095,1.904762,0.000000,0.000000,0.000000,0.000000,17.790476,210,87.142857,6.985714
25/02/2026 19:22,2025,STANSTED,AUSTRIA,LINZ,RYANAIR,S,148,0,0,14.864865,35.810811,24.324324,10.810811,11.486486,1.351351,1.351351,0.000000,0.000000,0.000000,0.000000,11.520270,38,92.105263,12.684211
25/02/2026 19:22,2025,STANSTED,AUSTRIA,LINZ,RYANAIR UK LTD,S,60,0,0,0.000000,25.000000,31.666667,21.666667,10.000000,10.000000,1.666667,0.000000,0.000000,0.000000,0.000000,21.883333,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,AUSTRIA,SALZBURG,FLY4 AIRLINES GREEN LTD,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,STANSTED,AUSTRIA,SALZBURG,JET2.COM LTD,S,20,0,0,5.000000,35.000000,35.000000,15.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.750000,34,94.117647,5.147059
25/02/2026 19:22,2025,STANSTED,AUSTRIA,SALZBURG,RYANAIR,S,483,0,1,3.719008,27.479339,38.429752,12.809917,11.363636,4.338843,0.826446,0.826446,0.000000,0.000000,0.206612,16.385093,536,66.977612,17.389925
25/02/2026 19:22,2025,STANSTED,AUSTRIA,SALZBURG,RYANAIR UK LTD,S,84,0,0,1.190476,36.904762,47.619048,8.333333,4.761905,0.000000,0.000000,1.190476,0.000000,0.000000,0.000000,9.345238,20,75.000000,12.300000
25/02/2026 19:22,2025,STANSTED,AUSTRIA,SALZBURG,TUI AIRWAYS LTD,C,22,0,0,18.181818,9.090909,27.272727,13.636364,13.636364,4.545455,9.090909,4.545455,0.000000,0.000000,0.000000,37.363636,22,77.272727,18.409091
25/02/2026 19:22,2025,STANSTED,AUSTRIA,VIENNA,AUSTRIAN AIRLINES,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,STANSTED,AUSTRIA,VIENNA,ENTER AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,56.000000
25/02/2026 19:22,2025,STANSTED,AUSTRIA,VIENNA,JET2.COM LTD,S,24,0,0,0.000000,58.333333,37.500000,4.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.166667,24,50.000000,18.000000
25/02/2026 19:22,2025,STANSTED,AUSTRIA,VIENNA,RYANAIR,S,2042,0,4,6.256109,29.863148,29.130010,12.854350,11.534702,7.233627,2.590420,0.244379,0.097752,0.000000,0.195503,20.595495,2040,57.679181,29.820098
25/02/2026 19:22,2025,STANSTED,AUSTRIA,VIENNA,RYANAIR UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61,68.852459,18.737705
